Drive homing rate,Resistance formation rate,rate wt,rate dr,rate of function preserving resistance,rate of function disrupting resistance,rate of inds with at least 1 drive copy,ending pop size
0.65,0.002,0,0.995347,0,0.00465267,1,4621
0.65,0.003,0,1,0,0,1,4831
0.51,0.025,0,0.630651,0,0.369349,0.864808,4734
0.65,0.004,0,0.928209,0,0.0717911,0.995136,4729
0.65,0.005,0,0.867045,0,0.132955,0.983058,4840
0.65,0.006,0,0.818427,0,0.181573,0.967836,4819
0.65,0.007,0,0.930622,0,0.069378,0.994998,4598
0.65,0.008,0,0.704874,0,0.295126,0.915031,4637
0.65,0.009,0,0.873332,0,0.126668,0.983576,4871
0.65,0.01,0,0.972269,0,0.0277306,0.998938,4706
0.65,0.011,0,0.798637,0,0.201363,0.961793,4842
0.65,0.012,0,0.933083,0,0.0669173,0.996133,4655
0.65,0.013,0,0.91956,0,0.0804403,0.993861,4724
0.51,0.026,0,0.594662,0,0.405338,0.838265,5002
0.65,0.014,0,0.828477,0,0.171523,0.971073,4667
0.65,0.015,0,0.789096,0,0.210904,0.954822,4604
0.65,0.016,0,0.848642,0,0.151358,0.980595,4638
0.65,0.017,0,0.666029,0,0.333971,0.88464,4707
0.65,0.018,0,0.826604,0,0.173396,0.967488,4706
0.65,0.019,0,0.699833,0,0.300167,0.909605,4779
0.65,0.02,0,0.715868,0,0.284132,0.921667,4966
0.65,0.021,0,0.656755,0,0.343245,0.883507,4893
0.65,0.022,0,0.759617,0,0.240383,0.945311,4809
0.65,0.023,0,0.569408,0,0.430592,0.811275,4949
0.51,0.027,0,0.728859,0,0.271141,0.926865,4813
0.65,0.024,0,0.6908,0,0.3092,0.906619,5076
0.65,0.025,0,0.710342,0,0.289658,0.91471,4854
0.65,0.026,0,0.865576,0,0.134424,0.984161,4735
0.65,0.027,0,0.737374,0,0.262626,0.932385,4851
0.65,0.028,0,0.632332,0,0.367668,0.866358,4961
0.65,0.029,0,0.727796,0,0.272204,0.928064,5213
0.65,0.03,0,0.797028,0,0.202972,0.956558,4811
0.65,0.031,0,0.628303,0,0.371697,0.856267,4731
0.65,0.032,0,0.666597,0,0.333403,0.88615,4787
0.65,0.033,0,0.6581,0,0.3419,0.879787,4883
0.5,0.007,0,0.912183,0,0.0878175,0.99139,4646
0.51,0.028,0,0.545852,0,0.454148,0.794626,4689
0.65,0.034,0,0.614449,0,0.385551,0.847468,4976
0.65,0.035,0,0.62332,0,0.37668,0.851718,4687
0.65,0.036,0,0.676249,0,0.323751,0.902479,4922
0.65,0.037,0,0.665656,0,0.334344,0.892491,4781
0.65,0.038,0,0.537418,0,0.462582,0.787365,4717
0.65,0.039,0,0.5513,0,0.4487,0.796627,4922
0.65,0.04,0,0.573036,0,0.426964,0.813376,4710
0.65,0.041,0,0.66447,0,0.33553,0.882595,4855
0.65,0.042,0,0.609544,0,0.390456,0.841406,4893
0.65,0.043,0,0.642068,0,0.357932,0.868168,4885
0.51,0.029,0,0.52217,0,0.47783,0.773822,4691
0.65,0.044,0,0.542515,0,0.457485,0.795926,5057
0.65,0.045,0,0.6521,0,0.3479,0.875871,4737
0.65,0.046,0,0.614774,0,0.385226,0.855347,4853
0.65,0.047,0,0.645773,0,0.354227,0.872761,4802
0.65,0.048,0,0.588063,0,0.411937,0.832963,4951
0.65,0.049,0,0.502797,0,0.497203,0.753263,4827
0.65,0.05,0,0.574848,0,0.425152,0.816024,4930
0.66,0,0,1,0,0,1,4795
0.66,0.001,0,0.994481,0,0.00551948,1,4620
0.66,0.002,0,1,0,0,1,4801
0.51,0.03,0,0.760521,0,0.239479,0.943542,4800
0.66,0.003,0,0.90896,0,0.0910402,0.990319,4855
0.66,0.004,0,0.939859,0,0.0601408,0.997441,4689
0.66,0.005,0,0.93695,0,0.0630495,0.996783,4663
0.66,0.006,0,0.874737,0,0.125263,0.982976,4758
0.66,0.007,0,0.97924,0,0.0207602,0.999587,4841
0.66,0.008,0,0.916998,0,0.0830019,0.991836,4777
0.66,0.009,0,0.896706,0,0.103294,0.989427,4918
0.66,0.01,0,0.934773,0,0.0652265,0.998742,4768
0.66,0.011,0,0.815665,0,0.184335,0.962067,4877
0.66,0.012,0,0.745718,0,0.254282,0.936717,4788
0.51,0.031,0,0.570774,0,0.429226,0.814738,4804
0.66,0.013,0,0.87807,0,0.12193,0.985693,4683
0.66,0.014,0,0.853984,0,0.146016,0.980436,4907
0.66,0.015,0,0.857036,0,0.142964,0.976476,4676
0.66,0.016,0,0.801885,0,0.198115,0.959639,4881
0.66,0.017,0,0.866541,0,0.133459,0.981715,4758
0.66,0.018,0,0.770431,0,0.229569,0.950719,4870
0.66,0.019,0,0.972893,0,0.0271072,0.999576,4722
0.66,0.02,0,0.840948,0,0.159052,0.972282,4618
0.66,0.021,0,0.76888,0,0.23112,0.94594,4939
0.66,0.022,0,0.739926,0,0.260074,0.930661,4889
0.51,0.032,0,0.628218,0,0.371782,0.863711,4894
0.66,0.023,0,0.641295,0,0.358705,0.876093,4802
0.66,0.024,0,0.779635,0,0.220365,0.95163,4817
0.66,0.025,0,0.725706,0,0.274294,0.923588,4816
0.66,0.026,0,0.645449,0,0.354551,0.869966,4768
0.66,0.027,0,0.815049,0,0.184951,0.962327,4831
0.66,0.028,0,0.697923,0,0.302077,0.905408,4863
0.66,0.029,0,0.676855,0,0.323145,0.891024,4891
0.66,0.03,0,0.650784,0,0.349216,0.880065,4911
0.66,0.031,0,0.631606,0,0.368394,0.865078,4825
0.66,0.032,0,0.581073,0,0.418927,0.822945,4829
0.51,0.033,0,0.715826,0,0.284174,0.926104,4777
0.66,0.033,0,0.742138,0,0.257862,0.932991,4865
0.66,0.034,0,0.420193,0,0.579807,0.664043,5081
0.66,0.035,0,0.799176,0,0.200824,0.959662,4611
0.66,0.036,0,0.736997,0,0.263003,0.930794,4595
0.66,0.037,0,0.528509,0,0.471491,0.784879,4788
0.66,0.038,0,0.676809,0,0.323191,0.889168,4782
0.66,0.039,0,0.593315,0,0.406685,0.833091,4817
0.66,0.04,0,0.483047,0,0.516953,0.726897,4837
0.66,0.041,0,0.588427,0,0.411573,0.839446,4908
0.66,0.042,0,0.602303,0,0.397697,0.847686,4819
0.51,0.034,0,0.618923,0,0.381077,0.85373,4772
0.66,0.043,0,0.620441,0,0.379559,0.860687,4716
0.66,0.044,0,0.484617,0,0.515383,0.739182,5038
0.66,0.045,0,0.493942,0,0.506058,0.74201,4787
0.66,0.046,0,0.458052,0,0.541948,0.707946,4732
0.66,0.047,0,0.453405,0,0.546595,0.695762,4743
0.66,0.048,0,0.682136,0,0.317864,0.9078,4859
0.66,0.049,0,0.480765,0,0.519235,0.733307,5017
0.66,0.05,0,0.564616,0,0.435384,0.812646,4697
0.67,0,0,1,0,0,1,4806
0.67,0.001,0,1,0,0,1,4648
0.51,0.035,0,0.579257,0,0.420743,0.82616,4763
0.67,0.002,0,1,0,0,1,4707
0.67,0.003,0,0.968671,0,0.0313288,0.999369,4756
0.67,0.004,0,0.962713,0,0.0372871,0.9973,4814
0.67,0.005,0,0.986556,0,0.0134443,0.999787,4686
0.67,0.006,0,0.996417,0,0.00358272,1,4745
0.67,0.007,0,0.815271,0,0.184729,0.966905,4623
0.67,0.008,0,0.974853,0,0.0251467,0.999162,4772
0.67,0.009,0,0.649311,0,0.350689,0.87813,4792
0.67,0.01,0,0.843115,0,0.156885,0.976151,4822
0.67,0.011,0,0.804688,0,0.195312,0.966216,4736
0.51,0.036,0,0.49969,0,0.50031,0.759198,4838
0.67,0.012,0,0.838294,0,0.161706,0.977992,4771
0.67,0.013,0,0.894326,0,0.105674,0.987977,4741
0.67,0.014,0,0.820063,0,0.179937,0.966771,4785
0.67,0.015,0,0.915297,0,0.0847029,0.991993,4746
0.67,0.016,0,0.752684,0,0.247316,0.93896,4751
0.67,0.017,0,0.793114,0,0.206886,0.957246,4865
0.67,0.018,0,0.951214,0,0.0487856,0.996859,4776
0.67,0.019,0,0.80928,0,0.19072,0.964636,4892
0.67,0.02,0,0.69193,0,0.30807,0.906335,4783
0.67,0.021,0,0.706009,0,0.293991,0.913519,4660
0.51,0.037,0,0.57577,0,0.42423,0.816415,4837
0.67,0.022,0,0.84448,0,0.15552,0.979207,4665
0.67,0.023,0,0.891064,0,0.108936,0.988533,4622
0.67,0.024,0,0.813792,0,0.186208,0.964428,5032
0.67,0.025,0,0.621087,0,0.378913,0.852157,4728
0.67,0.026,0,0.551503,0,0.448497,0.793397,5058
0.67,0.027,0,0.712411,0,0.287589,0.920658,4802
0.67,0.028,0,0.65375,0,0.34625,0.884167,4800
0.67,0.029,0,0.617452,0,0.382548,0.851737,4836
0.67,0.03,0,0.7107,0,0.2893,0.921719,4701
0.67,0.031,0,0.604088,0,0.395912,0.838365,4770
0.5,0.008,0,0.809291,0,0.190709,0.961695,4908
0.51,0.038,0,0.573512,0,0.426488,0.821385,4938
0.67,0.032,0,0.731302,0,0.268698,0.928673,4907
0.67,0.033,0,0.740421,0,0.259579,0.930526,4750
0.67,0.034,0,0.684172,0,0.315828,0.905114,4732
0.67,0.035,0,0.787047,0,0.212953,0.958236,4717
0.67,0.036,0,0.627842,0,0.372158,0.861433,4662
0.67,0.037,0,0.596471,0,0.403529,0.840693,4846
0.67,0.038,0,0.788023,0,0.211977,0.9569,4826
0.67,0.039,0,0.684563,0,0.315437,0.907667,4852
0.67,0.04,0,0.536094,0,0.463906,0.788548,4890
0.67,0.041,0,0.601652,0,0.398348,0.846894,4781
0.51,0.039,0,0.394886,0,0.605114,0.633717,4947
0.67,0.042,0,0.47817,0,0.52183,0.730102,4787
0.67,0.043,0,0.379723,0,0.620277,0.61335,4764
0.67,0.044,0,0.523714,0,0.476286,0.781752,4976
0.67,0.045,0,0.584948,0,0.415052,0.828866,4850
0.67,0.046,0,0.604955,0,0.395045,0.835732,4864
0.67,0.047,0,0.483376,0,0.516624,0.736552,4722
0.67,0.048,0,0.655909,0,0.344091,0.879806,4942
0.67,0.049,0,0.555989,0,0.444011,0.80064,5001
0.67,0.05,0,0.548047,0,0.451953,0.792969,5120
0.68,0,0,1,0,0,1,4798
0.51,0.04,0,0.576258,0,0.423742,0.828169,4970
0.68,0.001,0,1,0,0,1,4631
0.68,0.002,0,1,0,0,1,4719
0.68,0.003,0,1,0,0,1,4753
0.68,0.004,0,0.969461,0,0.0305392,0.999368,4748
0.68,0.005,0,0.95002,0,0.0499797,0.997567,4932
0.68,0.006,0,0.982824,0,0.017176,0.999368,4745
0.68,0.007,0,0.991847,0,0.00815273,0.999794,4845
0.68,0.008,0,0.842573,0,0.157427,0.972693,4834
0.68,0.009,0,0.942356,0,0.0576441,0.995823,4788
0.68,0.01,0,0.907261,0,0.0927393,0.99079,4669
0.51,0.041,0,0.572723,0,0.427277,0.813449,4744
0.68,0.011,0,0.926612,0,0.0733878,0.993509,4776
0.68,0.012,0,0.780774,0,0.219226,0.954315,4728
0.68,0.013,0,0.937367,0,0.0626331,0.995952,4694
0.68,0.014,0,0.698447,0,0.301553,0.908236,4893
0.68,0.015,0,0.77429,0,0.22571,0.945975,4683
0.68,0.016,0,0.745918,0,0.254082,0.936303,4961
0.68,0.017,0,0.815028,0,0.184972,0.965943,4698
0.68,0.018,0,0.770079,0,0.229921,0.946317,4806
0.68,0.019,0,0.81428,0,0.18572,0.969445,4811
0.68,0.02,0,0.800417,0,0.199583,0.956332,5038
0.51,0.042,0,0.588118,0,0.411882,0.831517,4772
0.68,0.021,0,0.742703,0,0.257297,0.936649,4625
0.68,0.022,0,0.62516,0,0.37484,0.866083,4682
0.68,0.023,0,0.746973,0,0.253027,0.936265,4707
0.68,0.024,0,0.852831,0,0.147169,0.974664,4539
0.68,0.025,0,0.838421,0,0.161579,0.974316,4750
0.68,0.026,0,0.74382,0,0.25618,0.935981,4733
0.68,0.027,0,0.74279,0,0.25721,0.93782,4889
0.68,0.028,0,0.762503,0,0.237497,0.945443,4619
0.68,0.029,0,0.630492,0,0.369508,0.862693,4916
0.68,0.03,0,0.778446,0,0.221554,0.950466,4825
0.51,0.043,0,0.58267,0,0.41733,0.826907,4772
0.68,0.031,0,0.726472,0,0.273528,0.924544,4771
0.68,0.032,0,0.681334,0,0.318666,0.89562,4886
0.68,0.033,0,0.630758,0,0.369242,0.856294,4711
0.68,0.034,0,0.557266,0,0.442734,0.805315,4741
0.68,0.035,0,0.60031,0,0.39969,0.845661,4840
0.68,0.036,0,0.778612,0,0.221388,0.954728,4727
0.68,0.037,0,0.644801,0,0.355199,0.871146,4703
0.68,0.038,0,0.643251,0,0.356749,0.878701,4897
0.68,0.039,0,0.632341,0,0.367659,0.858316,4870
0.68,0.04,0,0.552794,0,0.447206,0.796453,4849
0.51,0.044,0,0.503212,0,0.496788,0.76049,4981
0.68,0.041,0,0.686196,0,0.313804,0.897366,4745
0.68,0.042,0,0.627357,0,0.372643,0.860564,4719
0.68,0.043,0,0.552896,0,0.447104,0.798069,4868
0.68,0.044,0,0.493596,0,0.506404,0.746696,4919
0.68,0.045,0,0.608302,0,0.391698,0.845133,4746
0.68,0.046,0,0.756022,0,0.243978,0.94103,4816
0.68,0.047,0,0.614816,0,0.385184,0.857535,4738
0.68,0.048,0,0.554094,0,0.445906,0.80314,4714
0.68,0.049,0,0.497353,0,0.502647,0.749735,4723
0.68,0.05,0,0.445351,0,0.554649,0.694331,4904
0.51,0.045,0,0.534393,0.0188071,0.4468,0.780964,4812
0.69,0,0,1,0,0,1,4698
0.69,0.001,0,0.96875,0,0.03125,0.999147,4688
0.69,0.002,0,0.988007,0,0.0119926,1,4878
0.69,0.003,0,0.989939,0,0.0100606,1,4622
0.69,0.004,0,0.839759,0,0.160241,0.974585,4643
0.69,0.005,0,0.778581,0,0.221419,0.95439,4977
0.69,0.006,0,0.965892,0,0.034108,0.999354,4647
0.69,0.007,0,0.878676,0,0.121324,0.984134,4727
0.69,0.008,0,0.873253,0,0.126747,0.982369,4651
0.69,0.009,0,1,0,0,1,4720
0.51,0.046,0,0.710336,0,0.289664,0.916031,4847
0.69,0.01,0,0.854913,0,0.145087,0.980433,4804
0.69,0.011,0,0.890878,0,0.109122,0.986999,4692
0.69,0.012,0,0.876487,0,0.123513,0.982683,4793
0.69,0.013,0,0.826469,0,0.173531,0.972973,4662
0.69,0.014,0,0.674219,0,0.325781,0.898821,4833
0.69,0.015,0,0.913363,0,0.0866368,0.988917,4692
0.69,0.016,0,0.555999,0,0.444001,0.800168,4759
0.69,0.017,0,0.844422,0,0.155578,0.97564,4885
0.69,0.018,0,0.724529,0,0.275471,0.926287,4721
0.69,0.019,0,0.650584,0,0.349416,0.882034,4798
0.51,0.047,0,0.417727,0,0.582273,0.655803,5032
0.69,0.02,0,0.740617,0,0.259383,0.934112,4796
0.69,0.021,0,0.862251,0,0.137749,0.98238,4824
0.69,0.022,0,0.758722,0,0.241278,0.933779,4787
0.69,0.023,0,0.7121,0,0.2879,0.918663,4967
0.69,0.024,0,0.812839,0,0.187161,0.966861,4798
0.69,0.025,0,0.562758,0,0.437242,0.815128,4852
0.69,0.026,0,0.680389,0,0.319611,0.899876,4834
0.69,0.027,0,0.709559,0,0.290441,0.914828,4896
0.69,0.028,0,0.603569,0,0.396431,0.844852,4847
0.69,0.029,0,0.711142,0,0.288858,0.923968,4748
